0.4169921875,100,94,75,42,43
0.412109375,114,108,86,51,51
0.40625,117,106,84,50,50
0.40301724137931033,97,93,75,45,45
0.4025,102,98,77,46,48
0.4016544117647059,92,88,72,44,44
0.3996212121212121,92,90,72,42,42
0.39919354838709675,96,91,73,44,44
0.39620535714285715,98,92,74,47,47
0.384375,97,87,72,44,44
0.37611607142857145,98,89,72,48,49
0.375,94,86,72,45,45
0.3731060606060606,95,86,72,45,45
0.37259615384615385,98,91,75,48,48
0.37083333333333335,113,105,83,52,52
0.3689516129032258,96,88,74,44,44
0.36637931034482757,96,90,75,43,43
0.365625,95,89,75,40,41
0.36538461538461536,98,92,78,46,46
0.3614583333333333,95,88,74,43,44
0.359375,93,88,74,37,37
0.3564453125,93,88,73,38,38
0.35336538461538464,99,91,74,38,38
0.35237068965517243,95,90,73,38,38
0.35208333333333336,95,89,72,38,38
0.3502604166666667,99,92,76,38,38
0.34791666666666665,106,100,86,48,48
0.3425925925925926,95,89,74,38,38
0.33482142857142855,93,89,71,36,36
0.33189655172413796,93,88,70,33,33
0.3310546875,93,88,69,33,33
0.32670454545454547,92,85,69,32,32
0.32661290322580644,92,87,70,31,31
0.32254464285714285,93,88,71,31,31
0.32175925925925924,94,89,73,31,31
0.3104166666666667,97,93,80,35,35
0.2994791666666667,99,95,81,37,38
0.2875,96,88,76,32,32
0.2841796875,82,77,63,24,24
0.2824074074074074,84,78,63,25,25
0.2783203125,82,76,60,24,24
0.27262931034482757,81,75,59,26,26
0.2518939393939394,73,64,50,23,23
0.25100806451612906,74,66,50,24,24
0.2509765625,74,64,50,22,22
0.25,85,74,56,24,24
0.24294354838709678,69,63,46,23,23
0.23253676470588236,67,58,39,26,26
0.2288306451612903,68,58,39,26,26
0.225,82,68,51,26,26
0.224609375,80,66,49,26,26
0.224609375,66,55,38,24,24
0.220703125,65,53,38,21,21
0.22058823529411764,64,52,37,21,21
0.21496212121212122,64,49,35,20,20
0.21354166666666666,64,50,36,20,20
0.21068548387096775,63,47,34,20,20
0.2025862068965517,59,45,32,21,21
0.2025862068965517,59,45,32,18,18
0.19560185185185186,58,43,31,20,20
0.18191964285714285,50,36,31,16,16
0.18125,48,35,31,16,16
0.1810344827586207,48,35,31,16,16
0.14522058823529413,46,34,29,8,8
0.12834821428571427,34,29,20,4,4
0.111328125,36,24,17,5,5
0.109375,37,26,18,5,6
0.08901515151515152,29,12,6,5,5
0.07258064516129033,24,6,6,4,4
0.05965909090909091,22,6,6,2,3
